Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
AFAB49F6867BEE0F1A854B04D73CF2605CC29593_1647981696,03/22/2022 08:41:36 PM +0000,COLLISION,"(30.348791,-97.554883)",30.348791,-97.554883,11250-blk E Us 290 Hwy Eb,ARCHIVED,03/22/2022 09:15:03 PM +0000
84EAA7689F5C9BFACC13087E690A44360D129C74_1647982819,03/22/2022 09:00:19 PM +0000,Crash Urgent,"(30.376755,-97.725591)",30.376755,-97.725591,9200-9237 BURNET RD,ARCHIVED,03/22/2022 11:05:02 PM +0000
3433C310742F1C73C2CD2622BFC3CFB7C6D25350_1647981603,03/22/2022 08:40:03 PM +0000,Crash Urgent,"(30.282672,-97.72787)",30.282672,-97.72787,2100-2134 N Ih 35 Svrd Sb,ARCHIVED,03/22/2022 09:10:03 PM +0000
C1D262A03495880AB003DDE6D06A10E9E84013F5_1647983468,03/22/2022 09:11:08 PM +0000,COLLISION,"(30.164126,-97.725336)",30.164126,-97.725336,6926-7240 Mc Kinney Falls Pkwy,ARCHIVED,03/22/2022 09:35:03 PM +0000
C9FDA072FF26A51C24B32E4EC5D71A3C372B8802_1647983147,03/22/2022 09:05:47 PM +0000,Crash Urgent,"(30.375426,-97.672535)",30.375426,-97.672535,E Braker Ln & Bluff Bend Dr,ARCHIVED,03/22/2022 10:45:03 PM +0000
56A99828B4FE6DD222C5AA346F744D07B4ED6030_1647983593,03/22/2022 09:13:13 PM +0000,Crash Urgent,"(30.234103,-97.722846)",30.234103,-97.722846,E Riverside Dr & S Pleasant Valley Rd,ARCHIVED,03/22/2022 11:10:03 PM +0000
5DBADC80815BB1554E48667C816D8628F6B80541_1647984061,03/22/2022 09:21:01 PM +0000,Crash Urgent,"(30.412775,-97.703995)",30.412775,-97.703995,Cedar Bend Dr & Renfert Way,ARCHIVED,03/22/2022 11:35:03 PM +0000
BD8C106CC7D7649BEF42E9662D7E821A6A2961E8_1647983920,03/22/2022 09:18:40 PM +0000,Crash Urgent,"(30.259005,-97.749755)",30.259005,-97.749755,300-454 S 1st St,ARCHIVED,03/22/2022 10:40:03 PM +0000
D37DE44396942BA1766014B1C7CD097677F59B17_1647989391,03/22/2022 10:49:51 PM +0000,COLLISION,"(30.434793,-97.680529)",30.434793,-97.680529,1915 W Wells Branch Pkwy,ARCHIVED,03/22/2022 11:55:03 PM +0000
3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1647987381,03/22/2022 10:16:21 PM +0000,COLLISION WITH INJURY,"(30.341837,-97.563362)",30.341837,-97.563362,405 W Parsons St,ARCHIVED,03/23/2022 12:10:03 AM +0000
D92055328A6D25F74005C32CB76EE896127F83B4_1647985735,03/22/2022 09:48:55 PM +0000,COLLISION WITH INJURY,"(30.308173,-97.570143)",30.308173,-97.570143,9900 N Sh 130 Sb,ARCHIVED,03/22/2022 10:00:02 PM +0000
6218F62A61B714312749174DAEACD7BA347271F0_1647985135,03/22/2022 09:38:55 PM +0000,Crash Urgent,"(30.268093,-97.746633)",30.268093,-97.746633,500 Guadalupe St,ARCHIVED,03/22/2022 10:55:02 PM +0000
941B11D1510AA9D549D5CBC8C521572BEBC8337A_1647988028,03/22/2022 10:27:08 PM +0000,COLLISION,"(30.349292,-97.538573)",30.349292,-97.538573,E Us 290 Hwy Eb & N Fm 973 Rd,ARCHIVED,03/22/2022 10:55:02 PM +0000
AC711C0E8B83BE520E19D176CE432689B1E309DA_1647985997,03/22/2022 09:53:17 PM +0000,Crash Urgent,"(30.21452,-97.832029)",30.21452,-97.832029,3609 W William Cannon Dr,ARCHIVED,03/22/2022 11:10:03 PM +0000
38B6B24B01F8C8E5A8A0A482C8FF2D2D67247995_1647985501,03/22/2022 09:45:01 PM +0000,COLLISION,"(30.261507,-97.599109)",30.261507,-97.599109,5000-7475 N Sh 130 Nb,ARCHIVED,03/22/2022 11:05:02 PM +0000
FE88F21C480D20CF1A1D401A17250DC385A707F9_1647992940,03/22/2022 11:49:00 PM +0000,COLLISION,"(30.498217,-97.581365)",30.498217,-97.581365,21125-21321 N SH 130 SVRD NB,ARCHIVED,03/23/2022 12:45:03 AM +0000
BA5BFC9D29E57BDA5C45CF82D9FFF043329F313A_1647992523,03/22/2022 11:42:03 PM +0000,Crash Service,"(30.336267,-97.600608)",30.336267,-97.600608,9873 E US 290 HWY SVRD EB,ARCHIVED,03/23/2022 01:35:03 AM +0000
38CEED75E666B5A774724634CE0E292C05F35E17_1647991528,03/22/2022 11:25:28 PM +0000,Crash Service,"(30.327666,-97.67538)",30.327666,-97.67538,2300-2424 E ANDERSON LN SVRD WB,ARCHIVED,03/23/2022 01:40:03 AM +0000
D9935E84BD763CD4B8BE14CB7861F1266F659F31_1647992894,03/22/2022 11:48:14 PM +0000,Crash Service,"(30.293359,-97.630187)",30.293359,-97.630187,8304 Riverstone Dr,ARCHIVED,03/23/2022 03:20:03 AM +0000
54FCE74DDD33DC3F1AC11D17CD8076A90BAF1F5E_1647982852,03/22/2022 09:00:52 PM +0000,Crash Urgent,"(30.173938,-97.80718)",30.173938,-97.80718,813-825 W Slaughter Ln,ARCHIVED,03/22/2022 11:10:03 PM +0000
D9BC87DD9580C87C7378651D4235E297EBB962ED_1647989564,03/22/2022 10:52:44 PM +0000,Crash Urgent,"(30.183523,-97.849809)",30.183523,-97.849809,Brodie Ln & W Slaughter Ln,ARCHIVED,03/22/2022 11:10:03 PM +0000
57F65C30B490154C57284B8041B201206D440751_1647990414,03/22/2022 11:06:54 PM +0000,Crash Urgent,"(30.245599,-97.731098)",30.245599,-97.731098,1620 E Riverside Dr,ARCHIVED,03/22/2022 11:50:03 PM +0000
2B87DED29A871F25367D27E201897686FF4F6B0C_1647990530,03/22/2022 11:08:50 PM +0000,Crash Urgent,"(30.294255,-97.626021)",30.294255,-97.626021,7000 Decker Ln,ARCHIVED,03/23/2022 01:45:03 AM +0000
1DD66758D96090B0762241E431C16CC14416C1F1_1648000850,03/23/2022 02:00:50 AM +0000,COLLISION,"(30.456958,-97.666516)",30.456958,-97.666516,15900 N Ih 35 Nb,ARCHIVED,03/23/2022 02:35:03 AM +0000
63B15C94F3EA3F01CFAF04A6732A0333968EAF29_1648001636,03/23/2022 02:13:56 AM +0000,COLLISION,"(30.405879,-97.637032)",30.405879,-97.637032,13624 Dessau Rd,ARCHIVED,03/23/2022 02:35:03 AM +0000
9304739C29A855AF7DDB1CFC420CB7CF57726E00_1648005088,03/23/2022 03:11:28 AM +0000,Crash Urgent,"(30.365337,-97.701614)",30.365337,-97.701614,W Rundberg Ln & Mearns Meadow Blvd,ARCHIVED,03/23/2022 03:25:02 AM +0000
7340CA224C5C8D2B89562159A4D81D9225A20E65_1648005015,03/23/2022 03:10:15 AM +0000,Crash Urgent,"(30.365337,-97.701614)",30.365337,-97.701614,W Rundberg Ln & Collinfield Dr,ARCHIVED,03/23/2022 05:10:03 AM +0000
BF5CE6BCA1837184B86A1FB332EDB735665CA1ED_1648005559,03/23/2022 03:19:19 AM +0000,Crash Urgent,"(30.285536,-97.664841)",30.285536,-97.664841,Fm 969 Rd & Ed Bluestein Blvd Svrd Nb,ARCHIVED,03/23/2022 03:50:03 AM +0000
E6D0914A425B1244D03A0316B6AA209ABD26D0E0_1648019138,03/23/2022 07:05:38 AM +0000,Crash Service,"(30.371442,-97.714596)",30.371442,-97.714596,1809 W Rundberg Ln,ARCHIVED,03/23/2022 08:00:03 AM +0000
AD6E5F3FDBA980B9F5CE2AE405AB80CC59B26A1B_1648016492,03/23/2022 06:21:32 AM +0000,Crash Service,"(30.431575,-97.669794)",30.431575,-97.669794,14159 N IH 35 SVRD NB,ARCHIVED,03/23/2022 09:15:02 AM +0000
F9C49F029B05D0F5EE2A1BCE8752974EC1535343_1648024350,03/23/2022 08:32:30 AM +0000,Crash Urgent,"(30.243206,-97.729287)",30.243206,-97.729287,Parker Ln & E Riverside Dr,ARCHIVED,03/23/2022 11:05:03 AM +0000
752500DA7E91A2ED173B243E9F7EE0C43EB25038_1648035353,03/23/2022 11:35:53 AM +0000,COLLISION,"(30.518723,-97.902793)",30.518723,-97.902793,TRAVISSO PKWY & FM 1431 RD,ARCHIVED,03/23/2022 11:45:03 AM +0000
AA0E9F704B12A27AF259750F79B22F99EFDB68C5_1647999860,03/23/2022 01:44:20 AM +0000,Crash Service,"(30.252219,-97.67935)",30.252219,-97.67935,916-1035 LINGER LN,ARCHIVED,03/23/2022 03:55:02 AM +0000
7CA75397B68A24DA4137B948DD5D41C538343172_1648035794,03/23/2022 11:43:14 AM +0000,COLLISN/ LVNG SCN,"(30.036942,-97.688073)",30.036942,-97.688073,10802-11046 N US HWY 183 NB,ARCHIVED,03/23/2022 12:15:03 PM +0000
BC7D28A99C80767AE5DD0EB7EF058F68D053FB60_1648036710,03/23/2022 11:58:30 AM +0000,COLLISION,"(30.186659,-97.606012)",30.186659,-97.606012,E SH 71 EB & BURCH DR,ARCHIVED,03/23/2022 12:25:03 PM +0000
97B0FD2F9B2C4E92174719458B283189C944E15B_1648037536,03/23/2022 12:12:16 PM +0000,Crash Urgent,"(30.103735,-97.811507)",30.103735,-97.811507,13622-13898 S Ih 35 Svrd Sb,ARCHIVED,03/23/2022 12:35:03 PM +0000
9D7AEF07BC006AA9B97D1E2E2E6A332523715C7E_1648034514,03/23/2022 11:21:54 AM +0000,Crash Urgent,"(30.374856,-97.629302)",30.374856,-97.629302,3200-3810 E Parmer Ln,ARCHIVED,03/23/2022 12:50:03 PM +0000
141CF79EB726E82B109E3AB6262B8026ABA43A77_1648037068,03/23/2022 12:04:28 PM +0000,COLLISION WITH INJURY,"(30.218286,-97.894326)",30.218286,-97.894326,8900-9239 FM 1826 RD,ARCHIVED,03/23/2022 01:00:03 PM +0000
9A1DDA7B8B0B4516ECE09BF09181CC18BD09D931_1648038838,03/23/2022 12:33:58 PM +0000,Crash Service,"(30.267781,-97.749135)",30.267781,-97.749135,400 Nueces St,ARCHIVED,03/23/2022 01:15:03 PM +0000
DB5C7A38682220A648B9DA7964B252D846B03084_1648039880,03/23/2022 12:51:20 PM +0000,COLLISION,"(30.455919,-97.659926)",30.455919,-97.659926,1700-blk GRAND AVENUE PKWY,ARCHIVED,03/23/2022 01:35:03 PM +0000
DD9C494B6CB999C842B7DAC01A443ECB903DA0D1_1648042132,03/23/2022 01:28:52 PM +0000,Crash Service,"(30.478701,-97.804716)",30.478701,-97.804716,2920 S Lakeline Blvd,ARCHIVED,03/23/2022 03:25:03 PM +0000
4AA810B483D215AB1EED1A9F927EE2A4AAD12B73_1648038752,03/23/2022 12:32:32 PM +0000,Crash Service,"(30.230626,-97.788605)",30.230626,-97.788605,2020 W Ben White Blvd Svrd Wb,ARCHIVED,03/23/2022 01:40:03 PM +0000
F818D3A787EF337609399B092B4C3E0E4BF7D9E6_1648041524,03/23/2022 01:18:44 PM +0000,Crash Urgent,"(30.285987,-97.682547)",30.285987,-97.682547,4311 SPRINGDALE RD,ARCHIVED,03/23/2022 01:50:03 PM +0000
30C7F38CFAC4993FB952CB0919DC36471D0B1F6F_1648041474,03/23/2022 01:17:54 PM +0000,Crash Urgent,"(30.400019,-97.746054)",30.400019,-97.746054,10600 Research Blvd Sb,ARCHIVED,03/23/2022 01:50:03 PM +0000
FEA38584BFBF6BA455B567DC28463B5E972B83D6_1648043086,03/23/2022 01:44:46 PM +0000,Crash Service,"(30.192257,-97.769607)",30.192257,-97.769607,6412 S Ih 35 Svrd Sb,ARCHIVED,03/23/2022 04:35:03 PM +0000
F9ACA1E856D5E255C5BE2638827DD7CF87A08B1D_1648043469,03/23/2022 01:51:09 PM +0000,Crash Urgent,"(30.207553,-97.860287)",30.207553,-97.860287,4900-5054 DAVIS LN,ARCHIVED,03/23/2022 04:55:02 PM +0000
4D7A59E87E6CA367E15179C5C0D1403589E5D66B_1648037651,03/23/2022 12:14:11 PM +0000,Crash Urgent,"(30.137469,-97.796917)",30.137469,-97.796917,11300-blk S Ih 35 Nb,ARCHIVED,03/23/2022 02:40:03 PM +0000
28242F1D302696F577218BB85FBAAFECA44761A7_1648042916,03/23/2022 01:41:56 PM +0000,COLLISION,"(30.342807,-97.557185)",30.342807,-97.557185,102 E EGGLESTON ST,ARCHIVED,03/23/2022 02:40:03 PM +0000
84080E163F546F114E0D57174A944192E1E7C7A1_1648040045,03/23/2022 12:54:05 PM +0000,Crash Urgent,"(30.236448,-97.840417)",30.236448,-97.840417,5500 W Us 290 Hwy Eb,ARCHIVED,03/23/2022 02:40:03 PM +0000
7A6779700F09E1EAFE9AD40E390F3A15B94DFA4B_1648046863,03/23/2022 02:47:43 PM +0000,COLLISION,,0,0,S 1h 35\183,ARCHIVED,03/23/2022 03:10:02 PM +0000
3C516020EE7D53C2F307101968A47DC807C2B0FA_1648051602,03/23/2022 04:06:42 PM +0000,Crash Urgent,"(30.25975,-97.737007)",30.25975,-97.737007,100 N Ih 35 Sb,ARCHIVED,03/23/2022 04:20:04 PM +0000
0E315B1BE59D3D1B148177D3D2C3CC3FA6ADA692_1648053347,03/23/2022 04:35:47 PM +0000,Crash Urgent,"(30.297879,-97.708887)",30.297879,-97.708887,Airport Blvd & Aldrich St,ARCHIVED,03/23/2022 05:05:02 PM +0000
40585EC15B057D126F7B2DE41802C6AAE9FDB17E_1648055588,03/23/2022 05:13:08 PM +0000,Crash Urgent,"(30.407192,-97.852198)",30.407192,-97.852198,7400-7425 N Fm 620 Rd,ARCHIVED,03/23/2022 09:45:03 PM +0000
B91F4502A07105CEBCE7E632807B55F7657F988D_1648055501,03/23/2022 05:11:41 PM +0000,Crash Urgent,"(30.278506,-97.730048)",30.278506,-97.730048,1900-blk N Ih 35 Sb,ARCHIVED,03/23/2022 05:40:03 PM +0000
3618330405CD5B4442F29655D0FD0538A8AEBF83_1648057398,03/23/2022 05:43:18 PM +0000,COLLISION/PRIVATE PROPERTY,"(30.298567,-97.623247)",30.298567,-97.623247,7311 Decker Ln,ARCHIVED,03/23/2022 06:10:03 PM +0000
BA3DBA14E41B39260E6A718C2C4693FA5D1147D9_1648058777,03/23/2022 06:06:17 PM +0000,Crash Urgent,"(30.38062,-97.715934)",30.38062,-97.715934,Metric Blvd & Rutland Dr,ARCHIVED,03/23/2022 07:10:03 PM +0000
510DB8CCD12118CF88A7C860B741BD61530AEF0C_1648059889,03/23/2022 06:24:49 PM +0000,Crash Urgent,"(30.209743,-97.755679)",30.209743,-97.755679,E Ben White Wb To S 35 Sb Ramp & S Ih 35 Sb,ARCHIVED,03/23/2022 06:35:03 PM +0000
DE7086705D37E33FB281DE6BCCAC20E203C576BE_1648059222,03/23/2022 06:13:42 PM +0000,Crash Urgent,"(30.266934,-97.671078)",30.266934,-97.671078,Harold Ct & Ed Bluestein Blvd Svrd Sb,ARCHIVED,03/23/2022 09:05:03 PM +0000
00AF91033AEFE00A141CF9CFF3BFE5694379B03D_1648059920,03/23/2022 06:25:20 PM +0000,Crash Service,"(30.290869,-97.726767)",30.290869,-97.726767,919 E 32nd St,ARCHIVED,03/23/2022 11:20:03 PM +0000
AB4B14521FFA251F4FFFDA0C8C6CED93433E7268_1648060411,03/23/2022 06:33:31 PM +0000,Crash Urgent,"(30.316223,-97.700952)",30.316223,-97.700952,5800-5811 Cameron Rd,ARCHIVED,03/23/2022 07:00:03 PM +0000
02CE1EA5906B8DA6A9BB82F1319CC83C99ED91E9_1648058993,03/23/2022 06:09:53 PM +0000,Crash Urgent,"(30.256207,-97.811018)",30.256207,-97.811018,2730-2898 S Capital Of Texas Hwy Sb,ARCHIVED,03/23/2022 07:55:02 PM +0000
76D94C3AC67CCA0AEA71D329B1C54F30DA7626B9_1648063266,03/23/2022 07:21:06 PM +0000,Crash Urgent,"(30.270054,-97.73315)",30.270054,-97.73315,1100 N IH 35 SB,ARCHIVED,03/23/2022 09:40:03 PM +0000
6BCD402B6029418E0D07A18B88FEE81085294D6A_1648066246,03/23/2022 08:10:46 PM +0000,Crash Service,"(30.404934,-97.716048)",30.404934,-97.716048,11902 Burnet Rd,ARCHIVED,03/23/2022 10:25:03 PM +0000
904896FD72A1B5E6D2387652DCC631C9670A8102_1648067526,03/23/2022 08:32:06 PM +0000,Crash Urgent,"(30.225608,-97.80387)",30.225608,-97.80387,West Gate Blvd & Jones Rd,ARCHIVED,03/23/2022 08:40:03 PM +0000
8B34E3847A8E7E1A096204BC6D84D3AEF7228238_1648067550,03/23/2022 08:32:30 PM +0000,Crash Urgent,"(30.221389,-97.806613)",30.221389,-97.806613,5404-5499 WEST GATE BLVD,ARCHIVED,03/23/2022 08:40:03 PM +0000
C8FEC85A455710F14E0055CA980D0E274E25B882_1648067567,03/23/2022 08:32:47 PM +0000,Crash Urgent,"(30.222982,-97.80556)",30.222982,-97.80556,West Gate Blvd & Indio Dr,ARCHIVED,03/23/2022 08:40:03 PM +0000
879FB411C4F5FAA03C9128362319974676D99651_1648065338,03/23/2022 07:55:38 PM +0000,Crash Service,"(30.336927,-97.739462)",30.336927,-97.739462,6113 Burnet Rd,ARCHIVED,03/23/2022 08:50:03 PM +0000
232D69EF19BC21657517C33A1E9B61902906ACE2_1648067897,03/23/2022 08:38:17 PM +0000,Crash Urgent,"(30.311121,-97.715418)",30.311121,-97.715418,5003 Airport Blvd,ARCHIVED,03/23/2022 09:15:02 PM +0000
258635DEFA94EC462FBE0C1AF91C7B59BEF1D1E4_1648068567,03/23/2022 08:49:27 PM +0000,Crash Service,"(30.339727,-97.803526)",30.339727,-97.803526,4100-4404 N Capital Of Texas Hwy Sb,ARCHIVED,03/23/2022 10:40:03 PM +0000
E3A85E06D9D943ED3919FB7AA9204849AA62E1CB_1648068844,03/23/2022 08:54:04 PM +0000,Crash Service,"(30.258144,-97.812089)",30.258144,-97.812089,2714-2720 Walsh Tarlton Ln,ARCHIVED,03/23/2022 09:15:02 PM +0000
39E54A158CBD072006F00EDDBF9A12712457328D_1648070378,03/23/2022 09:19:38 PM +0000,Crash Urgent,"(30.357429,-97.686461)",30.357429,-97.686461,834 E RUNDBERG LN,ARCHIVED,03/23/2022 11:05:03 PM +0000
7A1B52FD835B0BEBB79168905903AD903FDA01BF_1648069186,03/23/2022 08:59:46 PM +0000,Crash Service,"(30.393224,-97.732709)",30.393224,-97.732709,10515 N Mopac Expy Svrd Nb,ARCHIVED,03/23/2022 11:40:03 PM +0000
D37DE44396942BA1766014B1C7CD097677F59B17_1648071544,03/23/2022 09:39:04 PM +0000,COLLISION,"(30.515569,-97.870159)",30.515569,-97.870159,W New Hope Dr & W Whitestone Blvd,ARCHIVED,03/23/2022 10:00:02 PM +0000
2A7A84FC69D56A2C379C274D2F0831442D3E7B8E_1648071382,03/23/2022 09:36:22 PM +0000,Crash Urgent,"(30.244615,-97.780888)",30.244615,-97.780888,2640-2799 S Lamar Blvd,ARCHIVED,03/23/2022 10:20:03 PM +0000
CFFCA7479C8052BD7EC7E2D997CF329EA9D35D08_1648071493,03/23/2022 09:38:13 PM +0000,COLLISION WITH INJURY,"(30.341415,-97.559741)",30.341415,-97.559741,W PARSONS ST & N BASTROP ST,ARCHIVED,03/23/2022 10:20:03 PM +0000
3C516020EE7D53C2F307101968A47DC807C2B0FA_1648070976,03/23/2022 09:29:36 PM +0000,COLLISION,"(30.262679,-97.621263)",30.262679,-97.621263,10508-11515 FM 969 RD,ARCHIVED,03/23/2022 09:50:03 PM +0000
50D6C3C9E4B3DD713FB1ADF7871F510727A64004_1648072769,03/23/2022 09:59:29 PM +0000,COLLISION,"(30.408877,-97.513031)",30.408877,-97.513031,N FM 973 RD & NEW SWEDEN CHURCH RD,ARCHIVED,03/23/2022 11:20:03 PM +0000
05A5BB2081A861C7BAC6E2F3980CB63D644E17B3_1648071126,03/23/2022 09:32:06 PM +0000,Crash Urgent,"(30.262982,-97.735736)",30.262982,-97.735736,300 N Ih 35 Sb,ARCHIVED,03/23/2022 10:05:03 PM +0000
2192F9498F37E8D5F2BBA41585B5C7ED4D0DB457_1648072973,03/23/2022 10:02:53 PM +0000,COLLISN/ LVNG SCN,"(30.268979,-97.786155)",30.268979,-97.786155,2700-2785 Bee Caves Rd,ARCHIVED,03/23/2022 10:55:03 PM +0000
AFBE443A2F3AF0DB633E969307F94DF203A7DDB6_1648071906,03/23/2022 09:45:06 PM +0000,COLLISION,"(30.448716,-97.661714)",30.448716,-97.661714,VISION DR & FM 1825 RD,ARCHIVED,03/23/2022 10:10:02 PM +0000
F5E1D6091D337B419DF8AD02C6ADE48BEE8B1E7B_1648073719,03/23/2022 10:15:19 PM +0000,Crash Urgent,"(30.303159,-97.714079)",30.303159,-97.714079,4507 N Ih 35 Svrd Nb,ARCHIVED,03/23/2022 11:35:02 PM +0000
66C9001ED3D7697B23819BF3B9EFBD504E52389D_1648073922,03/23/2022 10:18:42 PM +0000,Crash Urgent,"(30.430929,-97.67018)",30.430929,-97.67018,14100 N Ih 35 Nb,ARCHIVED,03/24/2022 12:10:02 AM +0000
89D3B75BB5932F10D25B5852A9902DA26C3DF11A_1648072658,03/23/2022 09:57:38 PM +0000,Crash Service,"(30.325001,-97.705618)",30.325001,-97.705618,6319 N Ih 35 Svrd Nb,ARCHIVED,03/23/2022 10:25:03 PM +0000
0D75912C14A0A73AF5662489570724A479927A8B_1648074679,03/23/2022 10:31:19 PM +0000,COLLISION,"(30.334358,-97.969742)",30.334358,-97.969742,3000-3112 FLINTROCK RD,ARCHIVED,03/23/2022 10:40:03 PM +0000
E371F482F5DDEBE058CCEC70432A6FEF7C6FC872_1648074222,03/23/2022 10:23:42 PM +0000,COLLISION,"(30.295109,-97.826153)",30.295109,-97.826153,5902 Bee Caves Rd,ARCHIVED,03/23/2022 10:50:03 PM +0000
DD2DFA50DC8FECA1E5303A87B2C6A42DB3EBE102_1648075394,03/23/2022 10:43:14 PM +0000,Crash Service,"(30.189837,-97.77044)",30.189837,-97.77044,6607 S Ih 35 Svrd Nb,ARCHIVED,03/24/2022 12:20:03 AM +0000
0E315B1BE59D3D1B148177D3D2C3CC3FA6ADA692_1648073182,03/23/2022 10:06:22 PM +0000,COLLISION WITH INJURY,"(30.346686,-97.540315)",30.346686,-97.540315,12900-12934 N FM 973 RD,ARCHIVED,03/23/2022 10:55:03 PM +0000
115131211F2F47272A27CF064775D461D3EF66E6_1648072968,03/23/2022 10:02:48 PM +0000,Crash Urgent,"(30.379071,-97.692468)",30.379071,-97.692468,Newmont Rd & Wagon Trl,ARCHIVED,03/23/2022 11:00:03 PM +0000
50DAC89F6D32513B42B26CBB102EBF039700C2E3_1648073604,03/23/2022 10:13:24 PM +0000,Crash Service,"(30.410739,-97.69551)",30.410739,-97.69551,12349 Metric Blvd,ARCHIVED,03/23/2022 11:05:03 PM +0000
B852035718A45A6479B38C26FA96B28B0C9A8A56_1648074182,03/23/2022 10:23:02 PM +0000,COLLISION,"(30.449055,-97.725648)",30.449055,-97.725648,MC NEIL DR & W HOWARD LN,ARCHIVED,03/23/2022 11:05:03 PM +0000
C1CDACA40793908F4DA39B235D3016D1202E1CB3_1648073555,03/23/2022 10:12:35 PM +0000,Crash Service,"(30.308589,-97.754943)",30.308589,-97.754943,W 35th St & Happy Hollow Ln,ARCHIVED,03/23/2022 11:05:03 PM +0000
06BC6A372C0484BD4C62494038CAC7C4C62035DF_1648076562,03/23/2022 11:02:42 PM +0000,COLLISION,"(30.449055,-97.725648)",30.449055,-97.725648,5100-blk Mc Neil Dr,ARCHIVED,03/23/2022 11:20:03 PM +0000
B78037BFC8CCA3DCD3667BBC6B92B23D431FC454_1648077539,03/23/2022 11:18:59 PM +0000,COLLISN/ LVNG SCN,"(30.455862,-97.667135)",30.455862,-97.667135,2001-2009 GRAND AVENUE PKWY,ARCHIVED,03/23/2022 11:50:02 PM +0000
8D25B4C973C5DAFA021036664B080A79E0BB69A0_1648077693,03/23/2022 11:21:33 PM +0000,Crash Urgent,"(30.304448,-97.758544)",30.304448,-97.758544,3000 N Mopac Expy Sb,ARCHIVED,03/24/2022 12:50:03 AM +0000
2B669C9296380E84B1308058C9C5E6917A9510E9_1648076936,03/23/2022 11:08:56 PM +0000,Crash Urgent,"(30.373504,-97.726291)",30.373504,-97.726291,Burnet Rd & Research Blvd Svrd Nb,ARCHIVED,03/24/2022 02:10:03 AM +0000
F8997252C6E5AE3D950B736E1A81160A2E937A7F_1648081311,03/24/2022 12:21:51 AM +0000,Crash Urgent,"(30.355964,-97.684336)",30.355964,-97.684336,E Rundberg Ln & North Plz,ARCHIVED,03/24/2022 12:30:03 AM +0000
7161A2409087E392CF68559DDAC9F1B64B07510C_1648079087,03/23/2022 11:44:47 PM +0000,Crash Service,"(30.4242,-97.683689)",30.4242,-97.683689,1813 Chasewood Dr,ARCHIVED,03/24/2022 12:35:03 AM +0000
64FDF750523380C3B4B5F7C242014FC3C2EE0777_1648078719,03/23/2022 11:38:39 PM +0000,COLLISN/ LVNG SCN,"(30.261866,-97.907866)",30.261866,-97.907866,9400-10239 W Sh 71,ARCHIVED,03/24/2022 12:45:03 AM +0000
226E8783740869EA2C293750EC704DBCBD281B71_1648079782,03/23/2022 11:56:22 PM +0000,COLLISION,"(30.259904,-97.907033)",30.259904,-97.907033,9100-9350 W Sh 71,ARCHIVED,03/24/2022 12:50:03 AM +0000
7C9FE6831F52E30E0EDE4F8C54FD9BBA673E8D8B_1648078837,03/23/2022 11:40:37 PM +0000,Crash Urgent,"(30.183047,-97.688018)",30.183047,-97.688018,8240 BURLESON RD,ARCHIVED,03/24/2022 01:30:02 AM +0000
ED44F03C79AE6FC90AD415E4F1DE7E5308DB9FBD_1648081590,03/24/2022 12:26:30 AM +0000,COLLISION,"(30.441485,-97.692088)",30.441485,-97.692088,W WELLS BRANCH PKWY & TANDEM BLVD,ARCHIVED,03/24/2022 01:25:03 AM +0000
A9E76F7F478C7BE32C80F3BB0B7CC06E002D25BB_1648087556,03/24/2022 02:05:56 AM +0000,Crash Urgent,"(30.190584,-97.770713)",30.190584,-97.770713,900-909 E William Cannon Dr,ARCHIVED,03/24/2022 02:15:02 AM +0000
8D4F80DF0D37819CDE3E3D2BB9982D111EBAC97C_1648078030,03/23/2022 11:27:10 PM +0000,Crash Urgent,"(30.29084,-97.828285)",30.29084,-97.828285,Las Cimas Pkwy & S Capital Of Texas Hwy Sb,ARCHIVED,03/24/2022 02:40:03 AM +0000
34C643598EAB0FE1BC1726E196C36057904DDA13_1648089909,03/24/2022 02:45:09 AM +0000,Crash Service,"(30.232698,-97.72909)",30.232698,-97.72909,2005 Willow Creek Dr,ARCHIVED,03/24/2022 03:10:03 AM +0000
618DCDFB0CD9AE4481164961C4796DD8E3930C8D_1648083321,03/24/2022 12:55:21 AM +0000,Crash Service,"(30.294977,-97.719239)",30.294977,-97.719239,3811 N Ih 35 Svrd Nb,ARCHIVED,03/24/2022 02:55:03 AM +0000
8CE2F7CDC27D512A28746DB1E8895650F9355602_1648085585,03/24/2022 01:33:05 AM +0000,Crash Urgent,"(30.212081,-97.713227)",30.212081,-97.713227,5700-6213 E Ben White Blvd Svrd Eb,ARCHIVED,03/24/2022 02:55:03 AM +0000
E90E88C880E48E96024E634381BA1AD4888E72E0_1648087530,03/24/2022 02:05:30 AM +0000,Crash Urgent,"(30.47328,-97.798192)",30.47328,-97.798192,10934 Lakeline Mall Dr,ARCHIVED,03/24/2022 03:10:03 AM +0000
80658C64F144849DE7740BF64D7CA5A88EF951B6_1648082586,03/24/2022 12:43:06 AM +0000,Crash Service,"(30.429688,-97.696064)",30.429688,-97.696064,2600 Scofield Ridge Pkwy,ARCHIVED,03/24/2022 03:55:02 AM +0000
